Date,1st Stage Suction Temperature,1st Stage Suction Pressure,1st Stage Discharge Temperature,1st Stage Discharge Pressure,2nd Stage Suction Temperature,2nd Stage Suction Pressure,2nd Stage Discharge Temperature,2nd Stage Discharge Pressure,3rd Stage Suction Temperature,3rd Stage Suction Pressure,3rd Stage Discharge Temperature,3rd Stage Discharge Pressure,4th Stage Suction Temperature,4th Stage Suction Pressure,4th Stage Discharge Temperature,4th Stage Discharge Pressure,5th Stage Suction Temperature,5th Stage Suction Pressure,5th Stage Discharge Temperature,5th Stage Discharge Pressure,1st Stage Discharge Flow,3rd Stage Discharge Flow,5th Stage Discharge Flow,C3 Splitter Purge to 4th Stage Suction,C2 Splitter Purge to 5th Stage Suction,CW Supply Temperature,CW Flow to Olefins,CW Pressure,Compressor Speed,UHP Steam Flow to KT-1,UHP Steam Pressure,UHP Steam Temperature,HP Steam Extraction Flow from KT-1,HP Steam Extraction Pressure,HP Steam Extraction Temperature,E-24 PG Inlet Temperature,E-20 <U+0394>T,E-21 <U+0394>T,E-22 <U+0394>T,E-23 <U+0394>T,Total Power
7/10/2016,34.5636,0.380977,87.718,2.180431,35.24052,2.101646,91.60788,6.123854,40.13011,6.074677,91.05542,13.36618,40.89275,13.62411,87.63824,22.50795,35.33778,21.15183,92.59288,40.77508,93.10803,99.00989,97.14151,100.0399,957.4974,30.39267,21.39641,3.938538,4674.665,127.9135,105.9065,458.0375,72.63617,47.59338,366.3851,41.01595,52.47748,51.47777,50.16268,46.62229,15.78959
7/11/2016,34.49721,0.379959,87.19399,2.172286,34.6978,2.099218,90.85135,6.123468,39.58554,6.0788,90.66321,13.45318,40.79778,13.43848,87.1418,22.58673,35.10502,21.22959,93.14419,40.8074,91.06396,94.35682,97.67294,100.0079,961.7962,30.07583,21.31232,3.941136,4644.396,127.9223,105.9107,457.9222,74.19216,47.40855,366.0652,40.8514,52.49619,51.26581,49.86543,46.2904,15.49698
7/12/2016,36.09887,0.40835,88.61941,2.214746,35.14405,2.139125,91.0996,6.178079,39.78391,6.131417,90.60453,13.47742,41.01557,13.40198,87.26272,22.62003,35.42211,21.26896,91.3465,40.76797,92.57529,96.66648,97.38527,99.99667,866.6425,30.12053,21.31136,3.935667,4648.92,128.3265,105.9115,457.1426,74.07715,47.40991,365.1561,41.07969,53.47535,51.31569,49.58896,46.18303,15.56713
7/13/2016,35.58439,0.390156,88.1057,2.184389,34.94549,2.111356,90.9373,6.146756,39.82978,6.1017,90.92447,13.50274,41.51843,13.45236,87.45541,22.6581,35.75974,21.31159,89.87582,40.869,91.08052,95.80259,96.74399,100.0205,872.4423,30.34356,21.27691,3.933344,4641.861,127.8558,105.9126,456.5405,74.07318,47.41993,364.8023,41.53684,53.16021,51.10752,49.40603,45.91857,15.27608
7/14/2016,35.13083,0.397848,87.3151,2.199039,34.73202,2.12703,90.18,6.153465,39.25549,6.109761,89.92533,13.47594,40.25958,13.38675,86.39993,22.61818,34.82401,21.28979,92.86004,40.88265,89.21725,93.70868,95.91964,99.99457,813.4903,30.01388,21.25491,3.922648,4616.639,128.0091,105.9105,457.0485,75.51116,47.39018,365.1766,40.67455,52.58308,50.92451,49.66576,45.72538,15.27499
7/15/2016,33.64852,0.382529,86.07808,2.17585,33.91414,2.102263,89.39862,6.107296,38.75579,6.061663,89.30976,13.35845,39.81009,13.26943,85.90059,22.43852,33.9633,21.10179,92.23659,40.64373,90.13806,95.46424,96.01392,100.0028,895.8202,29.45593,21.2673,3.929592,4616.038,129.5228,105.9099,455.2289,76.70427,47.52603,363.3059,39.81209,52.16394,50.64283,49.49967,46.0885,15.41595
7/16/2016,36.06032,0.374242,87.32829,2.12965,34.1359,2.057375,88.93584,6.009079,38.63848,5.965125,88.57384,13.23048,39.69541,13.10795,85.59977,22.29777,33.84871,20.99107,92.18698,40.73958,88.95007,93.08271,93.82174,99.99427,937.3124,29.46437,21.2498,3.938683,4583.755,130.9124,105.9089,451.156,79.8983,47.57403,359.0262,39.37058,53.19239,50.29736,48.87843,46.22919,15.26716
7/17/2016,35.97306,0.360738,87.59587,2.111504,34.84863,2.039092,90.06214,5.995554,39.42231,5.951525,89.73249,13.24153,40.60186,13.1311,86.72886,22.33561,34.68838,21.01878,93.21263,40.84738,89.51239,91.79945,94.56153,99.9998,1024.631,29.82938,21.3278,3.932308,4603.706,129.5002,105.9173,450.9182,78.13588,47.4849,358.9982,40.48064,52.74723,50.63983,49.13063,46.24822,15.38023
7/18/2016,32.72726,0.364808,85.6445,2.153538,34.94139,2.082108,90.8299,6.083071,40.02323,6.038946,90.76263,13.36685,41.34543,13.36293,87.562,22.48053,35.28095,21.14117,93.77333,40.90167,90.03308,92.41915,95.6306,100.0083,1042.672,30.59714,21.2535,3.934283,4628.213,128.9294,105.9142,453.4318,76.36151,47.61424,361.9371,41.2591,50.70311,50.80667,49.4172,46.3029,15.42003
7/19/2016,33.26147,0.369054,85.80263,2.166583,35.23717,2.093417,90.71954,6.101608,39.83645,6.057646,90.4147,13.40356,41.10571,13.44421,87.10528,22.53553,34.84012,21.18531,93.29178,40.99258,90.05073,93.62509,96.1244,99.99432,1009.211,30.40996,21.13005,4.056325,4619.263,132.9649,105.9065,451.3475,80.91487,47.44334,358.235,40.9352,50.56546,50.88309,49.30899,46.17008,15.4249
7/20/2016,33.36979,0.359696,85.95019,2.124883,35.57888,2.054346,91.0342,5.972608,39.98044,5.929946,90.31654,13.06286,40.62041,13.1207,87.3709,22.12647,34.7257,20.8392,94.10008,40.80523,89.0082,92.60715,92.72792,100.0009,1172.279,30.5928,21.25645,4.137367,4634.882,129.69,105.8939,448.4623,77.64945,47.42977,356.4583,40.70855,50.37131,51.05376,49.69613,46.66236,15.27268
7/21/2016,33.51954,0.368417,85.68707,2.126533,35.60002,2.056729,90.43925,5.9281,40.07323,5.885017,89.48091,12.83701,39.95109,12.74139,86.8277,21.83315,34.15752,20.58907,93.76698,40.60576,89.44473,92.56933,89.71147,100.0085,1265.46,30.50667,21.25896,4.139867,4622.541,125.7809,105.8951,447.3774,73.50917,47.51395,356.7943,40.42244,50.08705,50.36603,49.52982,46.40526,15.16205
7/22/2016,33.76561,0.383592,86.36132,2.175163,36.05202,2.101767,91.23551,6.048546,40.38885,6.004008,90.33646,13.12418,40.55077,13.06032,87.23784,22.19259,34.3808,20.89958,93.66358,40.84363,90.77379,94.67627,92.84674,99.97648,1165.824,30.53108,21.2588,4.154279,4633.759,129.1986,105.8953,447.0057,76.52121,47.56431,355.3571,40.5896,50.30929,50.84667,49.7857,46.64824,15.16205
7/23/2016,33.65085,0.393225,85.34255,2.191225,35.92775,2.118475,90.76102,6.1159,40.02305,6.073625,89.96443,13.38112,40.92,13.43988,86.67935,22.49385,34.98582,21.17845,93.00365,40.91743,91.1823,93.18895,94.57827,100.0724,982.8903,30.49703,21.35455,4.15665,4584.534,132.7177,105.8939,447.5508,82.02632,47.6296,354.9175,40.9529,49.4148,50.73797,49.04443,45.72645,15.36018
7/25/2016,33.82263,0.374039,85.6898,2.174109,35.31461,2.096435,90.5255,6.134722,40.07757,6.088617,90.07747,13.46798,41.41287,13.4066,86.8375,22.60223,35.50463,21.22151,93.08872,40.75233,91.31429,96.26302,97.74415,100.0163,1078.751,30.49785,21.15452,4.178648,4584.391,130.347,105.9018,447.0111,76.59697,47.5067,355.0773,41.34895,50.37519,50.44793,48.6646,45.48855,15.20645
7/26/2016,34.95065,0.374888,86.88339,2.174212,35.83267,2.098587,91.03784,6.126846,40.33807,6.081588,90.49323,13.48939,41.87852,13.4457,87.45346,22.66249,36.15395,21.26736,93.89502,40.90341,90.53803,95.3362,98.29026,100.0026,1020.599,30.8308,21.25267,4.154342,4590.103,129.7295,105.9093,446.6976,75.9136,47.46892,354.9001,41.92851,51.05072,50.69977,48.61471,45.52495,15.579
7/27/2016,33.1243,0.412208,85.87041,2.260192,35.06221,2.180508,91.03675,6.285854,39.61098,6.238442,90.29317,13.74965,40.94379,13.60995,86.79168,22.9814,35.12216,21.54505,92.93922,41.08481,94.3233,98.46878,101.5438,99.99382,622.7997,29.67095,21.28335,4.156162,4641.703,132.4669,105.9083,448.662,77.37655,47.41507,355.7109,41.00229,50.8082,51.42577,49.34938,45.78939,16.25571
7/28/2016,32.17454,0.439917,85.70586,2.321942,34.4617,2.242171,91.15098,6.414025,39.3454,6.366192,90.61077,13.9619,40.61979,13.84224,86.91987,23.27401,35.01719,21.83594,92.8838,41.22281,95.08939,98.64696,102.8577,99.98768,806.6347,29.51023,21.27728,4.159604,4676.944,133.3279,105.9066,452.3324,78.06364,47.38408,358.6926,40.9465,51.24415,51.80557,49.99098,45.97337,16.07873
7/29/2016,32.46838,0.4499,85.46048,2.330325,34.25577,2.2504,90.50938,6.431375,39.26483,6.3829,90.0411,13.97922,40.807,14.04048,86.49957,23.23485,35.21377,21.79103,92.24802,40.87543,95.61907,99.14395,102.7034,100.0242,882.3097,29.42815,21.26152,4.151675,4642.806,133.4136,105.9089,451.4801,78.81415,47.2702,357.595,41.26613,51.2047,51.24455,49.2341,45.23345,16.04295
7/31/2016,33.49016,0.436127,85.86995,2.320195,34.82279,2.232623,90.63155,6.474709,40.17733,6.421155,90.40741,14.11725,42.07976,13.86524,87.10679,23.44618,36.17115,21.95121,92.83305,41.20175,99.61323,102.5081,104.4377,99.98892,732.0165,29.79435,21.3202,4.144405,4599.097,132.6981,105.9091,451.8685,75.58851,47.44487,358.5115,41.97838,51.04717,50.45422,48.32765,45.12841,16.38988
8/1/2016,33.28034,0.360441,84.46323,2.102088,34.20509,2.030359,88.71614,5.901424,38.84799,5.858524,87.56017,12.8554,39.04738,13.8113,85.88616,21.90019,33.72326,20.70157,92.85575,40.5435,88.81186,89.79509,87.19774,100.0081,1349.104,29.75406,21.11571,4.144529,4567.552,126.3179,105.9052,455.239,76.13103,47.63741,364.3034,39.47198,50.25814,49.86815,48.51279,46.41418,14.66959
8/2/2016,33.67348,0.371433,84.97953,2.140942,34.39234,2.064667,88.85032,5.993429,38.88215,5.946962,87.60703,13.04468,39.74225,13.67372,85.95427,22.11822,34.22373,20.8549,92.6577,40.56919,89.82505,93.64259,90.65827,99.99502,1253.362,29.79868,21.06852,4.159188,4562.192,128.5519,105.9081,453.8311,77.15695,47.62906,362.2349,39.95932,50.58719,49.96818,47.86478,45.99496,14.90313
8/3/2016,32.86588,0.368221,84.12129,2.130633,34.29095,2.060017,88.99221,6.008125,38.73522,5.966437,88.13535,13.20039,40.19714,13.63266,86.13409,22.28148,34.35534,21.00133,92.48903,40.6558,89.64413,90.0292,91.23512,100.0168,1127.066,29.81538,21.03979,4.160137,4555.285,129.9705,105.9084,453.1521,80.20449,47.65648,361.1905,40.08011,49.83034,50.25699,47.93821,46.05398,14.81656
8/4/2016,32.43017,0.38005,84.32759,2.175046,34.47826,2.099467,89.44347,6.093946,39.1861,6.048617,88.69291,13.32009,40.32296,13.5586,86.35541,22.45876,34.79294,21.1381,92.87235,40.74223,90.94014,93.80791,93.98792,99.98947,1022.001,29.99532,21.02261,4.151438,4576.308,131.3038,105.9078,450.0581,79.14896,47.64765,357.8805,40.5133,49.84933,50.25737,48.36995,45.84211,15.21261
8/5/2016,31.93063,0.377296,85.6711,2.177504,33.65874,2.100696,88.63733,6.132454,38.54817,6.0863,88.21208,13.47019,40.03421,13.39125,85.97594,22.62052,34.01104,21.25237,91.71194,40.84201,91.04812,94.92307,96.75313,99.9993,967.711,29.23223,21.02331,4.156304,4573.169,133.1543,105.9073,448.3094,80.97888,47.58773,355.4713,40.20656,52.01236,50.08916,48.17787,45.76937,15.32691
8/6/2016,33.12041,0.375163,89.18416,2.171137,34.26432,2.091575,89.34307,6.124638,39.27119,6.075475,88.75023,13.4172,40.72001,13.36406,86.7275,22.58168,34.87789,21.22466,92.65425,40.85045,90.97215,96.57464,96.06603,100.0384,1161.387,29.73994,21.06471,4.152075,4571.717,129.3851,105.9077,446.8254,75.26673,47.71296,355.5562,40.72076,54.91984,50.07189,48.03021,46.00674,15.48756
8/8/2016,33.59646,0.414167,88.26901,2.275771,35.64437,2.1918,92.35952,6.353562,40.84224,6.302775,91.8048,13.88514,42.2557,13.76203,88.4676,23.19,36.55744,21.69963,94.45015,41.09415,96.71428,100.2429,104.0487,100.0189,803.059,30.45069,20.919,4.139963,4656.265,132.8768,105.9012,450.4556,76.30844,47.59296,357.4399,42.37505,52.62464,51.51727,49.5491,46.09254,16.41524
8/9/2016,32.39266,0.385971,88.14965,2.2065,34.93485,2.1293,91.42051,6.184638,39.71895,6.137683,90.50763,13.54995,41.44934,13.46684,88.34238,22.74022,35.26894,21.35908,93.92923,40.93873,92.42176,95.78052,98.21708,99.97901,895.2354,29.97652,20.97859,4.145033,4651.539,129.0178,105.9029,454.6427,74.88603,47.37986,362.3538,41.17179,53.2148,51.70155,49.05829,47.17059,15.83075
8/10/2016,32.10118,0.423075,88.91377,2.300458,34.74199,2.216142,92.27355,6.404921,39.94477,6.353688,91.66268,13.98057,41.46471,13.86442,89.71554,23.2921,35.51963,21.81853,94.03355,41.22736,97.23801,101.1211,104.1682,100.005,555.0052,29.70331,20.83171,4.149742,4706.12,133.8239,105.8979,452.9274,77.0294,47.54327,359.3533,41.22905,54.17178,52.32877,50.19797,48.48648,16.70221
8/11/2016,32.4463,0.430329,88.28451,2.300187,34.51629,2.216458,91.1126,6.396158,39.76941,6.344417,90.70805,13.94995,41.42084,14.00841,89.38767,23.21475,35.10674,21.73202,92.95963,41.10319,96.94257,101.3728,104.1718,100.0162,646.7748,29.9091,21.22428,4.133683,4659.835,133.4254,105.9121,451.8761,77.05269,47.41164,358.3012,40.86495,53.76822,51.34318,49.28721,48.52271,16.37057
8/12/2016,32.23479,0.406846,87.96675,2.254575,34.86275,2.172254,90.96868,6.292579,39.84858,6.242508,90.41515,13.74618,41.41227,13.64462,88.10415,23.01119,35.35158,21.57946,93.43732,41.18411,94.9119,98.69343,101.135,99.9888,727.8163,29.9029,21.28363,4.127158,4638.895,135.9017,105.9143,448.1166,81.3545,47.45807,354.5116,41.1966,53.104,51.1201,49.00289,46.90755,16.0926
8/13/2016,32.29414,0.385442,87.56285,2.206113,34.86456,2.127883,90.33345,6.180954,39.5962,6.133267,89.66372,13.53171,41.04791,13.40389,86.72147,22.75269,34.90394,21.35937,93.03934,41.0336,92.0783,95.66619,98.51545,99.99531,1055.651,29.82877,21.29727,4.123012,4608.61,135.774,105.9139,447.0682,83.11061,47.48056,353.4214,40.98846,52.69828,50.73725,48.6158,45.73301,15.70508
8/14/2016,31.5502,0.376642,86.9881,2.190717,34.19328,2.112529,89.87353,6.159208,39.03185,6.111508,89.34108,13.50556,40.61272,13.42206,86.45336,22.70123,34.4301,21.30862,92.67925,40.90015,91.9509,95.78423,98.16211,99.9993,1014.3,29.43672,21.27059,4.119667,4619.073,133.5274,105.9135,446.8024,79.76918,47.46758,353.7071,40.51528,52.79482,50.84168,48.72836,45.93808,15.72794
8/15/2016,32.51715,0.385779,87.42837,2.191488,35.65176,2.116488,91.89331,6.123967,39.79359,6.079058,90.6987,13.39221,41.06485,13.33216,87.66336,22.58775,34.53189,21.21166,93.9356,41.05682,91.20365,92.64891,97.69487,99.99256,1175.896,30.05035,21.17105,4.129588,4668.312,133.4592,105.9125,446.9918,80.04005,47.48329,353.9415,40.72895,51.77661,52.09972,49.63386,46.93442,15.89396
8/16/2016,33.11315,0.3906,88.34012,2.198992,36.12612,2.123033,92.51786,6.131612,40.17213,6.086725,91.20075,13.38469,41.41793,13.23101,88.09388,22.5456,34.31103,21.16205,93.90053,41.11446,91.03039,92.57095,97.74911,99.99543,1092.013,29.88825,21.20105,4.132083,4684.966,131.7836,105.9123,446.7757,77.74915,47.48773,354.2704,40.82902,52.214,52.34573,49.78282,47.26486,15.59659
8/17/2016,33.7348,0.399642,88.5575,2.212125,35.78046,2.131529,91.80836,6.141908,40.24463,6.092633,90.42884,13.29841,41.09046,13.38902,87.84262,22.42318,34.52023,21.06667,93.83997,40.7743,93.08698,96.58613,95.54694,99.97886,969.7572,29.78775,21.30838,4.130558,4663.495,129.9414,105.9167,450.5256,75.27348,47.62257,358.5358,40.87328,52.77704,51.56373,49.33838,46.96933,15.6249
8/18/2016,32.94819,0.415863,87.3194,2.264063,34.18948,2.179871,90.37595,6.349246,39.74478,6.298204,90.54902,13.87611,41.89708,13.7679,87.59353,23.16377,35.72205,21.73064,93.21819,41.11321,95.7312,99.7063,100.4683,99.99119,719.5777,30.01577,21.39596,4.125358,4617.714,134.1387,105.9183,448.3335,79.24492,47.69724,355.2458,41.89243,53.12993,50.63116,48.65194,45.7011,16.00026
8/19/2016,32.61765,0.420208,86.54482,2.266279,33.52578,2.182467,89.36771,6.354804,39.25293,6.303988,89.72339,13.87188,41.40248,13.91774,86.79165,23.14489,35.41248,21.71585,92.5419,41.05064,95.85119,100.0234,100.2231,100.0119,675.6077,29.62966,21.44508,4.149688,4596.45,134.2192,105.9205,448.0815,79.67441,47.67241,354.9439,41.45558,53.01904,50.11478,48.32091,45.33606,16.03333
8/20/2016,32.83786,0.42165,86.84897,2.264471,33.56671,2.181808,89.46742,6.350504,39.1288,6.300217,89.70525,13.85811,41.10577,13.8377,86.67148,23.1407,35.17816,21.7145,92.52,41.08771,95.566,99.51425,100.3623,99.98917,656.499,29.5655,21.3988,4.122929,4605.339,133.3132,105.9137,448.5311,78.33543,47.77225,355.8767,41.33408,53.28226,50.33862,48.59947,45.3374,16.01222
8/21/2016,33.78884,0.415675,87.99621,2.252121,34.14491,2.168679,90.39022,6.341017,39.7463,6.289433,90.56137,13.8691,41.86141,13.74075,87.56825,23.17611,36.19243,21.73097,93.59223,41.12559,95.74298,99.90311,100.9713,99.99471,559.5839,29.96961,21.38825,4.131671,4612.932,132.8835,105.9131,448.1457,77.49894,47.69277,355.497,41.91587,53.8513,50.64392,48.69995,45.65238,16.19468
8/22/2016,34.06497,0.377292,88.03556,2.149613,34.47095,2.073638,90.20587,6.080862,39.5544,6.034158,89.69972,13.30177,41.17708,13.7989,87.6435,22.4645,35.37671,21.15779,93.91209,40.74295,90.30064,93.80354,92.98466,100.0136,956.1449,30.31502,21.28139,4.134621,4607.257,132.1507,105.8963,448.518,80.83914,47.56512,355.8811,41.20158,53.56461,50.65146,48.52263,46.44193,15.36835
8/23/2016,33.1208,0.353163,85.7942,2.086904,33.71325,2.017004,88.39175,5.946562,38.41273,5.904642,87.7795,13.09183,40.01872,13.60768,85.92118,22.16514,33.88916,20.90122,92.18107,40.58746,88.39317,89.064,89.81004,99.97725,1077.561,29.83746,21.23609,4.117896,4552.189,128.4607,105.8959,447.1526,78.56141,47.6058,355.8356,39.9418,52.08095,49.97901,47.76078,45.97937,14.74457
8/24/2016,33.37124,0.358836,86.99655,2.126445,34.13558,2.047818,89.92574,6.063736,39.28455,6.016627,89.60362,13.35151,40.92345,13.56293,87.02714,22.52779,34.57605,21.15836,93.10987,40.85419,92.37403,95.01388,96.23442,99.99964,1082.771,29.74706,21.27905,4.108655,4607.184,128.2609,105.8951,444.6503,73.54239,47.59446,353.6036,40.92635,52.86097,50.64119,48.68016,46.10078,15.85436
8/25/2016,33.5,0.4,88.08,2.2,34.9,2.17,91.11,6.3,39.9,6.26,90.7,13.8,41.7,13.68,87.75,23.1,35.5,21.63,93.7,41.26,94.86,98.3,100.5,100,653.5,29.74706,21.27905,4.108655,4634.4,144.9,105.9,445.3,74.62,47.64,353.46,41.63,53.18,51.21,49,46.12,16.14548
8/26/2016,33.13104,0.389913,87.19648,2.198379,34.30971,2.121288,90.04831,6.184883,39.12096,6.137587,89.56603,13.53399,40.70096,13.4142,86.81768,22.75899,34.40478,21.3779,92.87163,41.07699,92.16147,95.14813,97.79266,99.97274,875.1817,29.41972,21.2912,4.109917,4621.709,132.2706,105.911,444.6521,78.07363,47.65188,352.5705,40.73145,52.88677,50.92735,48.86507,46.08623,15.45579
8/27/2016,32.36776,0.374863,86.20337,2.16875,34.32932,2.093738,89.65004,6.114113,39.18235,6.067804,89.21402,13.40323,40.63091,13.29408,86.64612,22.58897,34.47046,21.23263,92.76848,40.89725,90.75703,93.39191,96.22073,99.99349,1010.556,29.71233,21.30433,4.110367,4603.327,132.052,105.9123,447.7304,78.89004,47.65913,355.7252,40.73843,51.87405,50.46769,48.58311,45.9077,15.16917
8/28/2016,32.11195,0.3749,85.64776,2.169204,34.1609,2.0944,89.16502,6.110292,38.95809,6.064108,88.66165,13.38473,40.48254,13.29373,86.19727,22.54444,34.32778,21.19502,92.30137,40.79172,90.80033,93.34441,95.534,100.0166,991.4734,29.52966,21.34031,4.1077,4583.404,130.9205,105.9142,445.9674,77.26915,47.67277,354.5443,40.44569,51.48686,50.20693,48.17912,45.75158,15.14364
8/29/2016,32.63406,0.370688,83.69996,2.1688,34.74148,2.091629,89.57738,6.0845,39.39979,6.036508,88.76517,13.25902,40.60112,13.16413,86.59407,22.42159,34.43992,21.09663,92.89358,40.89147,90.7608,94.75204,93.62671,99.9891,1068.784,29.77372,21.42107,4.093204,4587.019,132.0732,105.9157,445.4179,79.34769,47.68896,353.4919,40.60931,48.95848,50.1776,48.16404,45.98475,14.99689
8/30/2016,33.44054,0.394104,84.30914,2.210154,35.43285,2.135158,90.8343,6.176892,39.92354,6.130921,90.07494,13.47175,41.38345,13.35394,87.3972,22.66152,35.08528,21.30293,93.40222,40.93598,92.34789,93.47499,95.56838,100.007,942.4655,30.03724,21.4655,4.084633,4611.753,130.6998,105.9082,446.0852,77.5142,47.65789,354.3837,41.20744,48.87628,50.91075,48.69149,46.18976,15.36962
8/31/2016,34.89155,0.392196,86.2887,2.211996,35.78192,2.132442,91.80094,6.209346,40.4532,6.160254,91.20222,13.5818,42.06911,13.656,88.15532,22.79753,35.57745,21.37395,93.86233,40.84699,93.46172,96.26289,99.41685,100.0052,1028.092,30.17988,21.47305,4.088888,4642.151,130.7666,105.9102,446.6949,75.60605,47.54245,354.6819,41.82284,50.50679,51.34774,49.1331,46.33248,15.50432
9/1/2016,34.79901,0.375975,86.04071,2.143921,34.8975,2.07005,91.08773,6.021021,39.47849,5.975454,89.87437,13.11767,40.70672,13.59909,88.23912,22.25866,34.49213,21.01376,94.36871,40.71819,90.49762,92.09612,89.29843,99.99877,1024.746,29.83319,21.44036,4.082187,4655.914,126.3032,105.91,453.9219,73.897,47.43289,362.6846,40.55953,51.14321,51.60924,49.16765,47.67959,14.97548
9/2/2016,33.72168,0.357446,84.42334,2.115104,34.3386,2.040008,89.66918,5.954546,39.24459,5.907433,88.50303,12.93915,39.61838,13.08393,86.7224,22.02727,33.93977,20.79842,93.37507,40.54055,89.52157,93.33109,88.12257,100.0122,1139.042,29.73762,21.43235,4.082646,4602.058,123.0691,105.9096,451.696,70.12465,47.43221,361.387,39.97009,50.08475,50.42459,48.88465,46.75231,14.69163
9/3/2016,32.58288,0.358863,82.60237,2.129596,34.37604,2.056958,88.8903,6.008946,39.01921,5.964967,88.13253,13.17465,40.1807,13.058,86.08871,22.32048,34.1586,21.02727,92.51848,40.85117,90.09335,90.99552,91.31248,100.0009,1013.305,29.70882,21.47862,4.086092,4560.882,127.9025,105.9094,442.476,76.12721,47.44818,351.5232,40.44844,48.22633,49.8711,47.95183,45.64027,14.75417
9/4/2016,32.82525,0.3377,83.32114,2.097712,34.56024,2.024683,89.61054,5.966387,39.22954,5.922112,88.89492,13.1489,40.59827,13.07393,86.7438,22.29205,34.2654,20.98227,92.96849,40.80317,89.11699,90.98673,92.08862,100.0167,1048.576,29.84756,21.49135,4.083188,4590.613,128.2807,105.9101,443.0757,75.8914,47.46353,352.0454,40.5836,48.7609,50.381,48.29665,46.1602,14.77647
9/5/2016,33.13495,0.320379,83.90615,2.069121,34.41546,1.992954,89.73353,5.898458,39.11928,5.85235,88.83958,12.98047,40.27176,12.90795,87.06482,22.12102,34.01111,20.83708,93.48522,40.77568,88.29699,92.20932,90.65294,99.99691,1208.319,29.65317,21.46533,4.078367,4608.555,130.9264,105.9103,448.4199,79.78327,47.46378,356.246,40.34841,49.49068,50.61425,48.56782,46.71641,14.96039
9/6/2016,33.99043,0.319955,83.89865,2.071018,34.44539,1.990882,89.3549,5.9646,39.82676,5.915091,89.30248,13.19824,41.65153,13.09373,87.21576,22.34557,35.0389,20.98176,93.11436,40.69226,91.39747,95.17462,94.55098,100.0165,1248.688,30.13744,21.46329,4.0749,4556.998,131.3434,105.9104,448.962,79.29848,47.47268,356.6837,41.69468,49.45325,49.52814,47.65095,45.52108,15.28049
9/7/2016,34.9908,0.378368,86.32955,2.200947,35.08381,2.119042,91.23495,6.235995,40.6849,6.185116,91.11006,13.62935,42.30407,13.53398,88.44685,22.91314,36.00462,21.52638,94.15016,41.07899,93.18689,97.47597,96.72415,99.96128,902.9227,30.34749,21.30896,4.077758,4613.688,128.6963,105.909,453.1697,73.07308,47.68928,362.0643,42.16268,51.24575,50.55005,48.80599,46.28417,15.66261
9/8/2016,34.49529,0.451,86.91133,2.366367,35.09953,2.274983,92.4572,6.628067,41.40467,6.570479,92.93064,14.43045,43.7944,14.3023,89.37139,23.88817,37.12989,22.31119,94.04876,41.34189,102.7386,105.8981,108.3127,99.96402,724.6623,30.35291,21.29173,4.076271,4656.331,134.9528,105.9146,447.172,75.12722,47.63075,354.4744,43.73749,51.8118,51.05254,49.13625,45.6339,16.89569
9/9/2016,34.30732,0.479083,87.31167,2.435654,35.04663,2.339596,93.05965,6.782875,41.72128,6.721808,93.59044,14.72425,44.16955,14.65059,89.65479,24.25678,37.2678,22.60399,93.87954,41.45251,106.4306,109.4111,112.7636,46.01933,809.8689,30.14704,21.23414,4.064429,4679.394,136.6883,105.921,445.2174,74.50295,47.71005,352.5284,43.98376,52.26503,51.33837,49.42089,45.67103,17.32776
9/10/2016,34.8499,0.467958,86.7289,2.382025,35.24988,2.290567,92.12455,6.606946,41.09469,6.548929,91.86621,14.371,43.02821,14.67529,88.21738,23.82582,36.38991,22.20828,92.97693,41.26715,103.09,106.1931,109.9211,86.50692,1197.82,30.15117,21.23165,4.060092,4628.662,136.6825,105.9028,444.0389,76.86503,47.71902,351.3672,43.30997,51.47902,51.02985,48.838,44.9074,16.4717
9/11/2016,34.83478,0.485071,87.94086,2.419746,36.46515,2.328108,93.91889,6.638871,41.6153,6.581087,92.91614,14.39835,42.97789,14.61078,88.85904,23.93359,35.88615,22.28651,93.67349,41.77441,103.4667,106.6328,111.7308,99.981,1384.771,30.13433,21.24288,4.049979,4692.074,139.3882,105.9034,441.4185,78.37207,47.72083,349.1674,42.9741,51.47572,52.30359,49.93825,45.88494,17.45772
